KS Williamson,0.0
KT Maphaka,0.0
KV Sharma,0.0
KW Richardson,0.0
Kamran Khan,0.0
Karanveer Singh,0.0
Karim Janat,0.0
Kartik Tyagi,0.0
Kuldeep Yadav,0.0
L Ablish,0.0
L Balaji,0.0
L Ngidi,0.0
L Wood,0.0
LA Carseldine,0.0
LB Williams,0.0
LE Plunkett,0.0
LH Ferguson,0.0
LI Meriwala,0.0
LJ Wright,0.0
LMP Simmons,0.0
LPC Silva,0.0
LR Shukla,0.0
LRPL Taylor,0.0
LS Livingstone,0.0
Lalit Yadav,0.0
M Ashwin,0.0
M Jansen,0.0
M Kartik,0.0
M Manhas,0.0
M Markande,0.0
M Morkel,0.0
M Muralitharan,0.0
M Ntini,0.0
M Pathirana,0.0
M Prasidh Krishna,0.0
M Shahrukh Khan,0.0
M Siddharth,0.0
M Theekshana,0.0
M Tiwari,0.0
M Vijay,0.0
M de Lange,0.0
MA Khote,0.0
MA Starc,0.0
MA Wood,0.0
MB Parmar,0.0
MC Henriques,0.0
MF Maharoof,0.0
MG Bracewell,0.0
MG Johnson,0.0
MG Neser,0.0
MJ Clarke,0.0
MJ Henry,0.0
MJ McClenaghan,0.0
MJ Santner,0.0
MJ Suthar,0.0
MK Lomror,0.0
MK Tiwary,0.0
MM Ali,0.0
MM Patel,0.0
MM Sharma,0.0
MN Samuels,0.0
MP Stoinis,0.0
MP Yadav,0.0
MR Marsh,0.0
MS Gony,0.0
MW Short,0.0
Mandeep Singh,0.0
Mashrafe Mortaza,0.0
Mayank Dagar,0.0
Mohammad Asif,0.0
Mohammad Hafeez,0.0
Mohammad Nabi,0.0
Mohammed Shami,0.0
Mohammed Siraj,0.0
Mohit Rathee,0.0
Mohsin Khan,0.0
Monu Kumar,0.0
Mujeeb Ur Rahman,0.0
Mukesh Choudhary,0.0
Mukesh Kumar,0.0
Musheer Khan,0.0
Mustafizur Rahman,0.0
N Burger,0.0
N Rana,0.0
N Thushara,0.0
N Wadhera,0.0
NA Saini,0.0
NB Singh,0.0
ND Doshi,0.0
NJ Rimmington,0.0
NL McCullum,0.0
NLTC Perera,0.0
NM Coulter-Nile,0.0
NT Ellis,0.0
Naman Dhir,0.0
Navdeep Saini,0.0
Naveen-ul-Haq,0.0
Nithish Kumar Reddy,0.0
Noor Ahmad,0.0
O Thomas,0.0
OC McCoy,0.0
OF Smith,0.0
P Amarnath,0.0
P Awana,0.0
P Dubey,0.0
P Kumar,0.0
P Negi,0.0
P Parameswaran,0.0
P Prasanth,0.0
P Ray Barman,0.0
P Sahu,0.0
P Suyal,0.0
PC Valthaty,0.0
PD Collingwood,0.0
PH Solanki,0.0
PHKD Mendis,0.0
PJ Cummins,0.0
PJ Sangwan,0.0
PM Sarvesh Kumar,0.0
PP Chawla,0.0
PP Ojha,0.0
PV Tambe,0.0
PVD Chameera,0.0
PVSN Raju,0.0
PWA Mulder,0.0
PWH de Silva,0.0
Pankaj Singh,0.0
Parvez Rasool,0.0
Prince Yadav,0.0
R Ashwin,0.0
R Bhatia,0.0
R Dhawan,0.0
R Goyal,0.0
R McLaren,0.0
R Ninan,0.0
R Parag,0.0
R Powell,0.0
R Rampaul,0.0
R Ravindra,0.0
R Sai Kishore,0.0
R Sanjay Yadav,0.0
R Sathish,0.0
R Sharma,0.0
R Shepherd,0.0
R Shukla,0.0
R Tewatia,0.0
R Vinay Kumar,0.0
RA Jadeja,0.0
RA Shaikh,0.0
RA Tripathi,0.0
RD Chahar,0.0
RE van der Merwe,0.0
RG More,0.0
RG Sharma,0.0
RJ Gleeson,0.0
RJ Harris,0.0
RJ Peterson,0.0
RJW Topley,0.0
RN ten Doeschate,0.0
RP Meredith,0.0
RP Singh,0.0
RR Bhatkal,0.0
RR Bose,0.0
RR Powar,0.0
RR Raje,0.0
RS Bopara,0.0
RS Gavaskar,0.0
RS Hangargekar,0.0
RV Gomez,0.0
RV Patel,0.0
RW Price,0.0
Ramandeep Singh,0.0
Rashid Khan,0.0
Rasikh Salam,0.0
Ravi Bishnoi,0.0
S Aravind,0.0
S Badree,0.0
S Dhawan,0.0
S Dube,0.0
S Gopal,0.0
S Joseph,0.0
S Kaul,0.0
S Kaushik,0.0
S Ladda,0.0
S Lamichhane,0.0
S Midhun,0.0
S Nadeem,0.0
S Narwal,0.0
S Rana,0.0
S Randiv,0.0
S Sandeep Warrier,0.0
S Sreesanth,0.0
S Sriram,0.0
S Tyagi,0.0
S Vidyut,0.0
SA Abbott,0.0
SA Yadav,0.0
SB Bangar,0.0
SB Jakati,0.0
SB Joshi,0.0
SB Styris,0.0
SB Wagh,0.0
SC Ganguly,0.0
SC Kuggeleijn,0.0
SD Chitnis,0.0
SE Bond,0.0
SE Rutherford,0.0
SH Johnson,0.0
SJ Srivastava,0.0
SK Raina,0.0
SK Trivedi,0.0
SK Warne,0.0
SL Malinga,0.0
SM Boland,0.0
SM Curran,0.0
SM Harwood,0.0
SM Pollock,0.0
SMSM Senanayake,0.0
SN Khan,0.0
SN Thakur,0.0
SP Narine,0.0
SPD Smith,0.0
SR Tendulkar,0.0
SR Watson,0.0
SS Agarwal,0.0
SS Cottrell,0.0
SS Iyer,0.0
SS Mundhe,0.0
SS Sarkar,0.0
SSB Magala,0.0
ST Jayasuriya,0.0
STR Binny,0.0
SW Tait,0.0
SZ Mulani,0.0
Sachin Baby,0.0
Sandeep Sharma,0.0
Shahbaz Ahmed,0.0
Shahid Afridi,0.0
Shakib Al Hasan,0.0
Shashank Singh,0.0
Shivam Mavi,0.0
Shivam Sharma,0.0
Shoaib Ahmed,0.0
Shoaib Akhtar,0.0
Shoaib Malik,0.0
Sikandar Raza,0.0
Simarjeet Singh,0.0
Sohail Tanvir,0.0
Sumit Kumar,0.0
Sunny Gupta,0.0
Suryansh Shedge,0.0
Suyash Sharma,0.0
Swapnil Singh,0.0
T Henderson,0.0
T Natarajan,0.0
T Shamsi,0.0
T Stubbs,0.0
T Thushara,0.0
TA Boult,0.0
TG Southee,0.0
TK Curran,0.0
TL Suman,0.0
TM Dilshan,0.0
TM Head,0.0
TP Sudhindra,0.0
TS Mills,0.0
TU Deshpande,0.0
Tejas Baroka,0.0
Tilak Varma,0.0
UT Yadav,0.0
Umar Gul,0.0
Umran Malik,0.0
V Kaverappa,0.0
V Kohli,0.0
V Nigam,0.0
V Pratap Singh,0.0
V Puthur,0.0
V Sehwag,0.0
V Shankar,0.0
V Viyaskanth,0.0
VG Arora,0.0
VR Aaron,0.0
VR Iyer,0.0
VRV Singh,0.0
VS Malik,0.0
VS Yeligati,0.0
VY Mahesh,0.0
Vijaykumar Vyshak,0.0
Vivrant Sharma,0.0
W O'Rourke,0.0
WA Mota,0.0
WD Parnell,0.0
WG Jacks,0.0
WPUJC Vaas,0.0
Washington Sundar,0.0
XC Bartlett,0.0
Y Gnaneswara Rao,0.0
Y Nagar,0.0
Y Prithvi Raj,0.0
Y Venugopal Rao,0.0
YA Abdulla,0.0
YBK Jaiswal,0.0
YK Pathan,0.0
YS Chahal,0.0
Yash Dayal,0.0
Yash Thakur,0.0
Yudhvir Singh,0.0
Yuvraj Singh,0.0
Z Khan,0.0
Zeeshan Ansari,0.0
